,Unnamed: 0,C_score,Symbol,Close_grow,Revenue_grow,Research_and_development_grow
220,970,0.419270833333,01200,-0.0960201524789,0.0604192535766,
221,406,0.42,00458,-0.160090967565,-0.0876166216706,
222,572,0.420031055901,00679,0.390864978758,0.107106718729,
223,847,0.420454545455,01050,0.371304502992,0.0390311125764,
224,710,0.420454545455,00875,-0.350033464619,-0.211905430804,
225,1550,0.42062193126,03398,-0.0415042357453,-0.0401588685407,
226,438,0.421245421245,00503,-0.117909287767,0.00238381137037,
227,865,0.421340629275,01072,-0.10563009194,-0.0298148638679,
228,761,0.421583850932,00938,-0.0615986740481,-0.176956705424,
229,46,0.422222222222,00047,-0.100237187188,-0.0693546114211,
230,541,0.423180592992,00627,1.3291916435,-0.0903462588055,
231,885,0.423619271445,01099,0.0725662684985,0.155761392619,
232,745,0.423636363636,00918,0.0752086226868,-0.0677798560855,
233,1278,0.423728813559,01826,0.026076524259,0.166137248761,
234,1313,0.423728813559,01962,0.0380077565835,0.0250230358355,
235,1471,0.424375,02607,0.0237734320832,0.137654049042,
236,677,0.424479166667,00838,-0.0322535496922,0.0708745029074,
237,125,0.42523923445,00129,0.0909227736207,0.0875662050063,
238,168,0.425925925926,00178,-0.185936138461,0.00222095496033,
239,31,0.426350245499,00032,0.149814015307,0.0984005944712,
240,536,0.427471116816,00620,0.69753490269,0.140555587794,
241,157,0.427556818182,00166,-0.238774179463,-0.167873873849,
242,1448,0.428240740741,02356,0.112481954436,,
243,502,0.42875,00579,-0.019471100935,0.327737243664,
244,552,0.428819444444,00641,0.0404093170254,0.0906132898142,
245,650,0.429623567921,00803,-0.245907940078,0.0584686511117,
246,179,0.430283224401,00189,0.0107974417724,0.0279493387682,0.191226594486
247,1595,0.431034482759,03869,0.0175193635866,0.0270349282134,
248,1159,0.431034482759,01520,-0.0885033443176,0.0247540273235,
249,1342,0.431034482759,02017,-0.0689041210654,0.265801707044,
250,392,0.431111111111,00433,-0.188544869416,-0.0795321920391,
251,890,0.431216931217,01104,0.533502025261,,
252,292,0.431322207959,00315,-0.0704780566112,-0.0706050299648,
253,159,0.431677018634,00168,-0.107229466565,0.00281388632981,
254,1464,0.431818181818,02393,0.190538193325,0.295576994735,
255,1323,0.431964056483,01988,-0.0663275842846,,
256,1623,0.432078559738,06888,-0.288998093143,0.00459315950267,-0.10857659766
257,958,0.432203389831,01187,-0.0241834228376,,
258,1002,0.43253968254,01238,0.189329925677,0.221648907186,
259,1608,0.433142857143,03933,0.126594605113,0.0255175874622,0.0120751688825
260,1283,0.434074074074,01836,-0.11030398656,0.000145125013847,0.0495904709412
261,350,0.435020519836,00380,0.609057546442,0.0717113540285,
262,1537,0.435096153846,03363,0.29171315871,0.122288751666,0.0978594909333
263,932,0.435096153846,01152,-0.203565354521,-0.342607670967,
264,119,0.435173299101,00123,-0.0781776565329,0.23665092446,
265,534,0.436,00618,-0.111468269228,0.476496715727,
266,752,0.436079545455,00927,-0.228929366498,-0.0714865486391,
267,73,0.436079545455,00076,-0.074011618219,-0.121427574571,
268,1577,0.436335403727,03778,-0.0802025536565,0.105640042351,
269,378,0.436456996149,00412,-0.0626780566803,,
270,117,0.436988543372,00121,-0.119370861736,-0.0127305754494,
271,115,0.437756497948,00119,-0.0494038974508,0.0918267020173,
272,269,0.437908496732,00287,0.197353592955,0.038302500979,
273,594,0.438701923077,00715,0.0,0.132522843526,
274,91,0.43875,00095,0.633126251236,0.982932488806,
275,194,0.439440993789,00207,-0.168241387769,0.10779251821,
276,69,0.439666238768,00071,0.100587930803,0.0106956767258,
277,1197,0.439903846154,01588,-0.0438926735717,0.0754063638304,0.24055247663
278,450,0.44,00519,0.173441073196,inf,
279,235,0.440104166667,00250,0.360084951226,0.049833132879,
280,716,0.440476190476,00882,-0.094922932428,0.106931157559,
281,871,0.44049247606,01082,0.502862100218,-0.110047850128,
282,564,0.440658049354,00669,0.193918207662,0.0825456344919,0.146703540054
283,472,0.440781440781,00546,0.150740568672,0.0136663721425,
284,698,0.440972222222,00862,0.303077939502,-0.110389878833,
285,814,0.441860465116,01004,0.0372435471905,,
286,2,0.44246031746,00002,0.0369516810341,-0.0605724367399,
287,52,0.443121693122,00054,-0.00724405693605,0.0730690114375,
288,287,0.443181818182,00308,0.148130178789,-0.0305883857945,
289,697,0.443322981366,00861,-0.177739818213,-0.325087856871,
290,23,0.44375,00024,0.179979560118,-0.127230032426,
291,733,0.443783068783,00902,-0.11462193586,-0.0371818777013,
292,523,0.443892045455,00604,0.0289119735539,0.228103447838,
293,41,0.444444444444,00042,0.145898803822,-0.240221405211,
294,895,0.444444444444,01109,0.0224458143653,0.224990326054,
295,148,0.44474393531,00157,-0.0237813850261,-0.00375086403362,
296,887,0.445171849427,01101,-0.229715828163,,-0.392871534038
297,230,0.446,00243,-0.145949842308,0.0598770343382,
298,531,0.446180555556,00613,0.324860340253,,
299,1306,0.446533490012,01918,0.506966343812,0.126165493161,
300,202,0.446808510638,00215,-0.0671076668728,-0.0560267341361,
301,134,0.447048611111,00141,-0.0224898722396,-0.627514594967,
302,104,0.447124304267,00108,-0.0340893104842,0.414251101662,
303,263,0.447204968944,00279,0.339984500261,,
304,640,0.447204968944,00776,0.138872890069,-0.0859271714451,
305,43,0.4475,00044,-0.15813364557,0.213147821875,
306,682,0.448,00845,-0.0773574029837,-0.233414214862,
307,1213,0.448275862069,01619,-0.0912385686258,0.0419871866953,0.107047601044
308,77,0.448412698413,00081,-0.147812211999,0.13550583491,
309,1019,0.448412698413,01260,0.163135318171,0.140482202325,
310,234,0.449907235622,00248,-0.0737149907601,-0.0961553406898,
311,1073,0.450068399453,01339,-0.0377973065581,,
312,883,0.450520833333,01097,-0.0831157652782,-0.0889357361711,
313,549,0.450994318182,00637,0.0879617875984,-0.038719883644,
314,980,0.450994318182,01212,-0.098150552913,-0.0369501832314,
315,860,0.451058201058,01066,-0.0572328607183,0.144850931996,0.13736658952
316,324,0.451086956522,00353,0.574523018543,-0.364273619911,
317,299,0.45115995116,00322,-0.122656192972,0.00251693742148,
318,294,0.451219512195,00317,0.189666808128,0.336928878253,
319,1482,0.451428571429,02678,0.0845481079695,0.149729309316,
320,1531,0.452414772727,03336,-0.100351202288,-0.0309263359188,
321,1562,0.452830188679,03639,-0.00842045767442,0.020567200453,
322,1472,0.453125,02608,0.0,0.105774365639,
323,829,0.453125,01028,-0.0457922889297,0.0642176627341,
324,1251,0.453355155483,01700,-0.20935154001,0.0219671750582,
325,494,0.453416149068,00571,0.0137339965226,0.42318670238,
326,921,0.45375,01138,0.0305773231183,0.0351044394556,
327,821,0.454192546584,01013,0.104054197889,-0.044146773496,
328,217,0.454545454545,00230,0.0195981483512,0.249205854277,
329,1281,0.454545454545,01830,0.142491597565,0.128121131919,
330,1453,0.455712451861,02368,0.199987717115,0.0451317175386,
331,261,0.455965909091,00276,-0.0686390655082,1.09629206669,
332,80,0.455965909091,00084,-0.288762623022,-0.0539707885046,
333,82,0.45625,00086,-0.00916062416459,-0.0131048754509,
334,214,0.456296296296,00227,0.107380430956,,
335,152,0.456996148909,00161,0.0981228859246,0.0123686483616,
336,848,0.456996148909,01051,-0.261942475774,-0.383777078729,
337,635,0.457386363636,00766,-0.0765462649957,-0.137375157555,
338,983,0.457627118644,01216,-0.00824893323833,,
339,1220,0.457627118644,01630,0.222758072216,0.354342989805,
340,455,0.458265139116,00525,0.0387750415233,0.0309437416263,
341,420,0.458276333789,00480,0.0415948523775,-0.117112061431,
342,129,0.458960328317,00135,-0.1686634933,0.256961874285,
343,930,0.459259259259,01150,-0.15433271556,-0.155470358584,
344,81,0.459259259259,00085,0.0912568132118,0.0370718954823,
345,1358,0.460069444444,02088,-0.230798493835,-0.67830380411,
346,811,0.461180124224,01001,-0.0454900017895,-0.04795969874,
347,335,0.46164021164,00365,0.515621053555,0.031642933442,
348,1495,0.461805555556,02788,0.189034978688,-0.0530239833284,0.0
349,759,0.461873638344,00935,0.0541556964627,-0.00706214511063,
350,1033,0.462,01281,0.0539693199786,0.480892848384,
351,327,0.462397179788,00357,0.0118164421967,0.136732546702,
352,1066,0.46317512275,01329,0.063387581248,0.360536603923,
353,1417,0.463541666667,02303,0.390571302922,2.22986891129,
354,245,0.463748290014,00260,-0.0880562962387,-0.235080045299,
355,376,0.46375,00410,-0.0596572500006,-0.400313004765,
356,310,0.463942307692,00335,0.0438226305441,,
357,1207,0.464285714286,01611,-0.0300373716481,-0.0260688455937,
358,556,0.464432284542,00651,-0.0989901172377,-0.286545550345,
359,757,0.464698331194,00933,0.0178129040573,-0.0809315231846,
360,922,0.464959568733,01139,-0.0724113413286,-0.451257699945,
361,1276,0.465277777778,01822,0.191973179429,0.660404033345,
362,250,0.466,00265,-0.0362932062916,-0.0878188440825,
363,71,0.466049382716,00073,-0.347806377844,-0.128652783322,
364,314,0.466448445172,00340,-0.0477406903897,-0.14267668248,
365,1458,0.466448445172,02380,0.00623275587224,0.0170941434816,
366,546,0.466604823748,00632,-0.290568441219,-0.594926270246,
367,1434,0.466604823748,02330,-0.123972597268,-0.148569144334,
368,880,0.467265725289,01093,0.360429233495,0.278817853044,
369,239,0.467320261438,00254,0.192228151071,0.847920239733,
370,1428,0.467320261438,02322,0.276558245057,2.15187338677,
371,61,0.467407407407,00063,0.504111371737,0.0,
372,96,0.467643467643,00100,0.12583369768,0.0629283834464,
373,50,0.468253968254,00052,0.143174565923,0.0677081303858,
374,667,0.46875,00827,0.0584049733238,0.086424698166,
375,1462,0.46875,02388,0.0887877050969,,
376,734,0.468864468864,00903,-0.0996161609719,-0.0439213714955,-0.0748279874763
377,339,0.469220246238,00369,-0.0127084343741,-0.199294423586,
378,1005,0.46962962963,01241,0.0418753914906,-0.227007288357,
379,867,0.470085470085,01075,0.173061188972,0.136807345135,0.178041910869
380,449,0.470486111111,00518,0.0472673033449,-0.0899193170285,
381,336,0.47125,00366,0.0376600087584,-0.0159006748212,
382,4,0.471306471306,00004,0.00258958256241,0.0973420351761,
383,390,0.471358428805,00431,-0.0349264433663,,
384,1063,0.472222222222,01326,-0.385531627372,0.0361532756186,
385,1430,0.472400513479,02326,0.0668692940851,0.762183728477,
386,1039,0.472826086957,01292,-0.121525212415,0.152384271005,
387,801,0.473011363636,00991,-0.0686877297053,-0.0593447405713,
388,675,0.473125,00836,-0.112196276326,0.0133030352643,
389,330,0.473684210526,00360,-0.0175695214786,-0.0174140394431,
390,352,0.473813420622,00382,-0.0412104475833,0.004756720785,
391,126,0.47385620915,00130,-0.0528155793525,-0.0867022202158,
392,1230,0.474137931034,01655,-0.00353710995407,-0.0550890137839,
393,237,0.474576271186,00252,0.118068195958,0.0705126248917,
394,1080,0.474576271186,01353,-0.156442697784,-0.672622075105,
395,256,0.475450081833,00271,0.186133553076,0.0569421136675,
396,348,0.475694444444,00378,0.0840727883424,0.772415151186,0.0
397,290,0.476,00312,0.0561845044943,0.00520102830021,
398,820,0.47625,01011,0.244116023392,0.0492397795595,
399,1072,0.476268412439,01338,-0.0930919824845,-0.154294693896,
400,644,0.47680890538,00794,0.0782726530275,0.0223023868923,
401,1507,0.4775,02888,-0.19559105228,,
402,503,0.477535301669,00580,0.320461215249,0.0943733512756,0.0
