Date,Revenue,Cost_of_revenue,Gross_profit,Operating_expenses,Research_and_development,Sales__General_and_administrative,Other_operating_expenses,Total_operating_expenses,Operating_income,Interest_Expense,Other_income__expense_,Income_before_taxes,Provision_for_income_taxes,Net_income_from_continuing_operations,Net_income,Net_income_available_to_common_shareholders,Earnings_per_share,Weighted_average_shares_outstanding,EBITDA,Symbol,Close,Ytd_close,OneDayMomentum,Dummy
2013-07-11,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.32,1.32,0.0,False
2013-07-12,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.32,1.32,0.0,False
2013-07-13,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.32,1.32,0.0,False
2013-07-14,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.32,1.32,0.0,False
2013-07-15,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.33,1.32,0.01,True
2013-07-16,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.37,1.33,0.04,True
2013-07-17,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.3,1.37,-0.07,False
2013-07-18,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.22,1.3,-0.08,False
2013-07-19,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.18,1.22,-0.04,False
2013-07-20,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.18,1.18,0.0,False
2013-07-21,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.18,1.18,0.0,False
2013-07-22,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.16,1.18,-0.02,False
2013-07-23,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.18,1.16,0.02,True
2013-07-24,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.18,1.18,0.0,False
2013-07-25,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.14,1.18,-0.04,False
2013-07-26,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.16,1.14,0.02,True
2013-07-27,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.16,1.16,0.0,False
2013-07-28,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.16,1.16,0.0,False
2013-07-29,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.17,1.16,0.01,True
2013-07-30,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.21,1.17,0.04,True
2013-07-31,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.21,1.21,0.0,False
2013-08-01,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.26,1.21,0.05,True
2013-08-02,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.24,1.26,-0.02,False
2013-08-03,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.24,1.24,0.0,False
2013-08-04,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.24,1.24,0.0,False
2013-08-05,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.21,1.24,-0.03,False
2013-08-06,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.24,1.21,0.03,True
2013-08-07,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.23,1.24,-0.01,False
2013-08-08,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.28,1.23,0.05,True
2013-08-09,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.24,1.28,-0.04,False
2013-08-10,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.24,1.24,0.0,False
2013-08-11,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.24,1.24,0.0,False
2013-08-12,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.25,1.24,0.01,True
2013-08-13,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.28,1.25,0.03,True
2013-08-14,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.28,1.28,0.0,False
2013-08-15,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.28,1.28,0.0,False
2013-08-16,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.26,1.28,-0.02,False
2013-08-17,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.26,1.26,0.0,False
2013-08-18,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.26,1.26,0.0,False
2013-08-19,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.28,1.26,0.02,True
2013-08-20,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.24,1.28,-0.04,False
2013-08-21,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.23,1.24,-0.01,False
2013-08-22,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.24,1.23,0.01,True
2013-08-23,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.3,1.24,0.06,True
2013-08-24,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.3,1.3,0.0,False
2013-08-25,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.3,1.3,0.0,False
2013-08-26,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.31,1.3,0.01,True
2013-08-27,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.28,1.31,-0.03,False
2013-08-28,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.3,1.28,0.02,True
2013-08-29,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.26,1.3,-0.04,False
2013-08-30,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.25,1.26,-0.01,False
2013-08-31,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.25,1.25,0.0,False
2013-09-01,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.25,1.25,0.0,False
2013-09-02,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.3,1.25,0.05,True
2013-09-03,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.33,1.3,0.03,True
2013-09-04,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.3,1.33,-0.03,False
2013-09-05,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.36,1.3,0.06,True
2013-09-06,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.32,1.36,-0.04,False
2013-09-07,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.32,1.32,0.0,False
2013-09-08,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.32,1.32,0.0,False
2013-09-09,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.37,1.32,0.05,True
2013-09-10,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.37,1.37,0.0,False
2013-09-11,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.37,1.37,0.0,False
2013-09-12,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.37,1.37,0.0,False
2013-09-13,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.38,1.37,0.01,True
2013-09-14,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.38,1.38,0.0,False
2013-09-15,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.38,1.38,0.0,False
2013-09-16,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.5,1.38,0.12,True
2013-09-17,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.42,1.5,-0.08,False
2013-09-18,274.0,183.0,91.0,,,38.0,,38.0,53.0,8.0,5.0,49.0,8.0,41.0,38.0,38.0,,,74.0,6898,1.44,1.42,0.02,True
